snapshot_id,snapshot_timestamp_utc,station_id,station_sequence,upstream_station,downstream_station,takt_time,standard_cycle_time,station_capacity,configuration_status
MS006103,2026-08-26 12:28:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006104,2026-08-26 12:28:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006105,2026-08-26 12:28:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006106,2026-08-26 12:28:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006107,2026-08-26 12:28:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006108,2026-08-26 12:28:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006109,2026-08-26 12:29:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006110,2026-08-26 12:29:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006111,2026-08-26 12:29:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006112,2026-08-26 12:29:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006113,2026-08-26 12:29:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006114,2026-08-26 12:29:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006115,2026-08-26 12:29:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006116,2026-08-26 12:29:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006117,2026-08-26 12:29:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006118,2026-08-26 12:29:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006119,2026-08-26 12:29:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006120,2026-08-26 12:29:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006121,2026-08-26 12:30:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006122,2026-08-26 12:30:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006123,2026-08-26 12:30:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006124,2026-08-26 12:30:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006125,2026-08-26 12:30:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006126,2026-08-26 12:30:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006127,2026-08-26 12:30:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006128,2026-08-26 12:30:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006129,2026-08-26 12:30:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006130,2026-08-26 12:30:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006131,2026-08-26 12:30:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006132,2026-08-26 12:30:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006133,2026-08-26 12:31:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006134,2026-08-26 12:31:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006135,2026-08-26 12:31:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006136,2026-08-26 12:31:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006137,2026-08-26 12:31:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006138,2026-08-26 12:31:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006139,2026-08-26 12:31:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006140,2026-08-26 12:31:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006141,2026-08-26 12:31:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006142,2026-08-26 12:31:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006143,2026-08-26 12:31:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006144,2026-08-26 12:31:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006145,2026-08-26 12:32:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006146,2026-08-26 12:32:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006147,2026-08-26 12:32:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006148,2026-08-26 12:32:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006149,2026-08-26 12:32:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006150,2026-08-26 12:32:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006151,2026-08-26 12:32:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006152,2026-08-26 12:32:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006153,2026-08-26 12:32:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006154,2026-08-26 12:32:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006155,2026-08-26 12:32:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006156,2026-08-26 12:32:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006157,2026-08-26 12:33:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006158,2026-08-26 12:33:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006159,2026-08-26 12:33:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006160,2026-08-26 12:33:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006161,2026-08-26 12:33:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006162,2026-08-26 12:33:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006163,2026-08-26 12:33:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006164,2026-08-26 12:33:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006165,2026-08-26 12:33:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006166,2026-08-26 12:33:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006167,2026-08-26 12:33:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006168,2026-08-26 12:33:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006169,2026-08-26 12:34:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006170,2026-08-26 12:34:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006171,2026-08-26 12:34:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006172,2026-08-26 12:34:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006173,2026-08-26 12:34:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006174,2026-08-26 12:34:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006175,2026-08-26 12:34:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006176,2026-08-26 12:34:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006177,2026-08-26 12:34:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006178,2026-08-26 12:34:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006179,2026-08-26 12:34:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006180,2026-08-26 12:34:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006181,2026-08-26 12:35:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006182,2026-08-26 12:35:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006183,2026-08-26 12:35:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006184,2026-08-26 12:35:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006185,2026-08-26 12:35:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006186,2026-08-26 12:35:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006187,2026-08-26 12:35:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006188,2026-08-26 12:35:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006189,2026-08-26 12:35:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006190,2026-08-26 12:35:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006191,2026-08-26 12:35:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006192,2026-08-26 12:35:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006193,2026-08-26 12:36:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006194,2026-08-26 12:36:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006195,2026-08-26 12:36:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006196,2026-08-26 12:36:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006197,2026-08-26 12:36:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006198,2026-08-26 12:36:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006199,2026-08-26 12:36:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006200,2026-08-26 12:36:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006201,2026-08-26 12:36:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006202,2026-08-26 12:36:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006203,2026-08-26 12:36:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006204,2026-08-26 12:36:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006205,2026-08-26 12:37:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006206,2026-08-26 12:37:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006207,2026-08-26 12:37:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006208,2026-08-26 12:37:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006209,2026-08-26 12:37:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006210,2026-08-26 12:37:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006211,2026-08-26 12:37:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006212,2026-08-26 12:37:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006213,2026-08-26 12:37:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006214,2026-08-26 12:37:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006215,2026-08-26 12:37:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006216,2026-08-26 12:37:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006217,2026-08-26 12:38:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006218,2026-08-26 12:38:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006219,2026-08-26 12:38:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006220,2026-08-26 12:38:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006221,2026-08-26 12:38:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006222,2026-08-26 12:38:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006223,2026-08-26 12:38:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006224,2026-08-26 12:38:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006225,2026-08-26 12:38:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006226,2026-08-26 12:38:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006227,2026-08-26 12:38:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006228,2026-08-26 12:38:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006229,2026-08-26 12:39:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006230,2026-08-26 12:39:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006231,2026-08-26 12:39:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006232,2026-08-26 12:39:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006233,2026-08-26 12:39:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006234,2026-08-26 12:39:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006235,2026-08-26 12:39:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006236,2026-08-26 12:39:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006237,2026-08-26 12:39:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006238,2026-08-26 12:39:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006239,2026-08-26 12:39:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006240,2026-08-26 12:39:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006241,2026-08-26 12:40:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006242,2026-08-26 12:40:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006243,2026-08-26 12:40:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006244,2026-08-26 12:40:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006245,2026-08-26 12:40:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006246,2026-08-26 12:40:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006247,2026-08-26 12:40:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006248,2026-08-26 12:40:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006249,2026-08-26 12:40:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006250,2026-08-26 12:40:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006251,2026-08-26 12:40:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006252,2026-08-26 12:40:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006253,2026-08-26 12:41:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006254,2026-08-26 12:41:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006255,2026-08-26 12:41:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006256,2026-08-26 12:41:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006257,2026-08-26 12:41:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006258,2026-08-26 12:41:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006259,2026-08-26 12:41:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006260,2026-08-26 12:41:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006261,2026-08-26 12:41:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006262,2026-08-26 12:41:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006263,2026-08-26 12:41:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006264,2026-08-26 12:41:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006265,2026-08-26 12:42:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006266,2026-08-26 12:42:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006267,2026-08-26 12:42:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006268,2026-08-26 12:42:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006269,2026-08-26 12:42:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006270,2026-08-26 12:42:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006271,2026-08-26 12:42:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006272,2026-08-26 12:42:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006273,2026-08-26 12:42:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006274,2026-08-26 12:42:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006275,2026-08-26 12:42:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006276,2026-08-26 12:42:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006277,2026-08-26 12:43:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006278,2026-08-26 12:43:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006279,2026-08-26 12:43:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006280,2026-08-26 12:43:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006281,2026-08-26 12:43:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006282,2026-08-26 12:43:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006283,2026-08-26 12:43:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006284,2026-08-26 12:43:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006285,2026-08-26 12:43:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006286,2026-08-26 12:43:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006287,2026-08-26 12:43:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006288,2026-08-26 12:43:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006289,2026-08-26 12:44:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006290,2026-08-26 12:44:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006291,2026-08-26 12:44:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006292,2026-08-26 12:44:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006293,2026-08-26 12:44:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006294,2026-08-26 12:44:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006295,2026-08-26 12:44:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006296,2026-08-26 12:44:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006297,2026-08-26 12:44:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006298,2026-08-26 12:44:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006299,2026-08-26 12:44:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006300,2026-08-26 12:44:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006301,2026-08-26 12:45:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006302,2026-08-26 12:45:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006303,2026-08-26 12:45:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006304,2026-08-26 12:45:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006305,2026-08-26 12:45:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006306,2026-08-26 12:45:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006307,2026-08-26 12:45:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006308,2026-08-26 12:45:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006309,2026-08-26 12:45:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006310,2026-08-26 12:45:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006311,2026-08-26 12:45:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006312,2026-08-26 12:45:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006313,2026-08-26 12:46:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006314,2026-08-26 12:46:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006315,2026-08-26 12:46:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006316,2026-08-26 12:46:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006317,2026-08-26 12:46:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006318,2026-08-26 12:46:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006319,2026-08-26 12:46:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006320,2026-08-26 12:46:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006321,2026-08-26 12:46:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006322,2026-08-26 12:46:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006323,2026-08-26 12:46:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006324,2026-08-26 12:46:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006325,2026-08-26 12:47:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006326,2026-08-26 12:47:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006327,2026-08-26 12:47:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006328,2026-08-26 12:47:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006329,2026-08-26 12:47:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006330,2026-08-26 12:47:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006331,2026-08-26 12:47:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006332,2026-08-26 12:47:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006333,2026-08-26 12:47:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006334,2026-08-26 12:47:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006335,2026-08-26 12:47:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006336,2026-08-26 12:47:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006337,2026-08-26 12:48:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006338,2026-08-26 12:48:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006339,2026-08-26 12:48:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006340,2026-08-26 12:48:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006341,2026-08-26 12:48:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006342,2026-08-26 12:48:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006343,2026-08-26 12:48:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006344,2026-08-26 12:48:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006345,2026-08-26 12:48:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006346,2026-08-26 12:48:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006347,2026-08-26 12:48:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006348,2026-08-26 12:48:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006349,2026-08-26 12:49:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006350,2026-08-26 12:49:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006351,2026-08-26 12:49:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006352,2026-08-26 12:49:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006353,2026-08-26 12:49:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006354,2026-08-26 12:49:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006355,2026-08-26 12:49:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006356,2026-08-26 12:49:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006357,2026-08-26 12:49:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006358,2026-08-26 12:49:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006359,2026-08-26 12:49:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006360,2026-08-26 12:49:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006361,2026-08-26 12:50:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006362,2026-08-26 12:50:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006363,2026-08-26 12:50:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006364,2026-08-26 12:50:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006365,2026-08-26 12:50:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006366,2026-08-26 12:50:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006367,2026-08-26 12:50:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006368,2026-08-26 12:50:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006369,2026-08-26 12:50:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006370,2026-08-26 12:50:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS006371,2026-08-26 12:50:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS006372,2026-08-26 12:50:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS006373,2026-08-26 12:51:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS006374,2026-08-26 12:51:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS006375,2026-08-26 12:51:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS006376,2026-08-26 12:51:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS006377,2026-08-26 12:51:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS006378,2026-08-26 12:51:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS006379,2026-08-26 12:51:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS006380,2026-08-26 12:51:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS006381,2026-08-26 12:51:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS006382,2026-08-26 12:51:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
